function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,512,32768,4096,64,4203,169799,169265,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,64,3852,183357,182958,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,64,4767,145548,145409,ns,,,,,,7.8125,1,378200
TestBloomFilterStringQuery,8,262144,4096,64,4404,160413,160022,ns,,,,,,0.0244141,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,64,4560,151630,151363,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,64,4567,154825,154245,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,64,4517,154837,154554,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,64,4834,144682,144520,ns,,,,,,2.27051,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,64,4393,159519,159296,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,64,4413,158636,157709,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,64,4426,159659,159350,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,64,4356,160777,160450,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,64,2417,289913,289685,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,8192,64,1005,695950,693873,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,8192,64,542,1.29948e+06,1.29802e+06,ns,,,,,,100,6,8656
TestBloomFilterStringQuery,512,1000,8192,64,364,1.94671e+06,1.94551e+06,ns,,,,,,97.3755,9,12984
TestBloomFilterStringQuery,2048,1000,8192,64,302,2.30284e+06,2.30144e+06,ns,,,,,,94.2261,11,15872
TestBloomFilterStringQuery,2,4096,8192,64,2416,289679,289411,ns,,,,,,100,1,5912
TestBloomFilterStringQuery,8,4096,8192,64,980,689677,689067,ns,,,,,,99.0479,3,17728
TestBloomFilterStringQuery,64,4096,8192,64,614,1.1366e+06,1.13535e+06,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,64,727,962364,961415,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,64,549,1.28573e+06,1.28423e+06,ns,,,,,,24.4385,11,65008
TestBloomFilterStringQuery,2,32768,8192,64,2206,317102,316854,ns,,,,,,75.7324,1,47280
TestBloomFilterStringQuery,8,32768,8192,64,1201,580592,579326,ns,,,,,,31.8604,3,141824
TestBloomFilterStringQuery,64,32768,8192,64,1584,431045,430560,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,64,1841,381798,381199,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,64,1597,437545,437092,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,64,2318,302283,301921,ns,,,,,,15.9058,1,378200
TestBloomFilterStringQuery,8,262144,8192,64,2040,341949,341527,ns,,,,,,0.32959,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,64,2275,308748,308052,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,64,2278,309563,309072,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,64,2242,310538,309721,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,64,2406,286277,286033,ns,,,,,,4.27246,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,64,2178,322971,322555,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,64,2251,310534,310212,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,64,2236,316854,315782,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,64,2201,320123,319604,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8,100,233477,2984.16,2981.42,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8,100,233591,3008.06,3006,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8,100,232410,3023.3,3019.75,ns,,,,,,0,6,8656
