function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,2,262144,4096,64,1381,505925,505767,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,4096,64,1388,506608,506373,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,64,1373,507719,507274,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,64,1344,513584,513228,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,64,1394,514269,513893,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,64,1000,509356,509147,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,64,1362,507297,507081,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,64,1387,518068,517772,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,64,1326,532831,532384,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,64,1336,525221,524828,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,64,675,1.01021e+06,1.0101e+06,ns,,,,,,0,1,1448
TestBloomFilterStringQuery,8,1000,8192,64,693,1.0038e+06,1.0033e+06,ns,,,,,,0,3,4328
TestBloomFilterStringQuery,64,1000,8192,64,695,1.00021e+06,999919,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,8192,64,427,1.66334e+06,1.66256e+06,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8192,64,419,1.63749e+06,1.63722e+06,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8192,64,688,1.01494e+06,1.01435e+06,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8192,64,697,997368,997141,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8192,64,702,996912,996687,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,64,483,1.46629e+06,1.46555e+06,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,64,504,1.42156e+06,1.42026e+06,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8192,64,693,1.00695e+06,1.00657e+06,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8192,64,702,994553,994275,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8192,64,697,1.00872e+06,1.00829e+06,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,64,645,1.08554e+06,1.08511e+06,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,64,658,1.06912e+06,1.06874e+06,ns,,,,,,0,11,520016
