2020-04-17 11:04:25
Running ./bin/learned_b
Run on (8 X 2500 MHz CPU s)
CPU Caches:
  L1 Data 32K (x4)
  L1 Instruction 32K (x4)
  L2 Unified 262K (x4)
  L3 Unified 6291K (x1)
Load Average: 1.54, 2.02, 2.53
***WARNING*** Library was built as DEBUG. Timings may be affected.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"fpr","lbf_size","num_hashes","table_size","target_fpr","tau"
"MyFixtureLearned/TestBloomFilterStringQuery/23/1",1,6.71319e+09,6.56146e+09,ns,,,,,,9.2736,88628,7,103160,0.0104241,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/23/2",1,6.58394e+09,6.34929e+09,ns,,,,,,9.03392,88628,7,103160,0.0104241,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/23/3",1,6.35416e+09,6.19761e+09,ns,,,,,,8.94174,88628,7,103160,0.0104241,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/23/4",1,6.23733e+09,6.11356e+09,ns,,,,,,7.89086,88628,7,103160,0.0104241,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/23/5",1,6.33314e+09,6.16276e+09,ns,,,,,,7.49447,88628,7,103160,0.0104241,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/23/6",1,6.30805e+09,6.17312e+09,ns,,,,,,7.34698,88628,7,103160,0.0104241,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/23/7",1,6.34121e+09,6.20515e+09,ns,,,,,,7.19948,88628,7,103160,0.0104241,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/23/8",1,6.81577e+09,6.58772e+09,ns,,,,,,6.64639,88628,7,103160,0.0104241,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/23/9",1,6.63216e+09,6.47329e+09,ns,,,,,,6.38827,88628,7,103160,0.0104241,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/23/10",1,6.32563e+09,6.1707e+09,ns,,,,,,5.54941,88628,7,103160,0.0104241,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/23/11",1,6.90487e+09,6.58048e+09,ns,,,,,,5.61394,88628,7,103160,0.0104241,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/23/12",1,7.01255e+09,6.82408e+09,ns,,,,,,5.71534,88628,7,103160,0.0104241,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/23/13",1,7.24206e+09,6.98173e+09,ns,,,,,,5.00553,88628,7,103160,0.0104241,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/23/14",1,6.95321e+09,6.77817e+09,ns,,,,,,4.92257,88628,7,103160,0.0104241,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/23/15",1,6.94202e+09,6.77789e+09,ns,,,,,,4.46165,88628,7,103160,0.0104241,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/23/16",1,6.82083e+09,6.69667e+09,ns,,,,,,4.14823,88628,7,103160,0.0104241,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/23/17",1,6.98263e+09,6.59089e+09,ns,,,,,,3.58591,88628,7,103160,0.0104241,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/23/18",1,6.5879e+09,6.43101e+09,ns,,,,,,3.89012,88628,7,103160,0.0104241,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/23/19",1,7.36041e+09,7.05694e+09,ns,,,,,,3.94543,88628,7,103160,0.0104241,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/23/20",1,6.79165e+09,6.69543e+09,ns,,,,,,3.43842,88628,7,103160,0.0104241,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/23/21",1,6.84481e+09,6.70746e+09,ns,,,,,,3.27249,88628,7,103160,0.0104241,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/23/22",1,7.1456e+09,6.95426e+09,ns,,,,,,3.07891,88628,7,103160,0.0104241,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/23/23",1,6.94755e+09,6.77671e+09,ns,,,,,,2.90376,88628,7,103160,0.0104241,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/23/24",1,6.33704e+09,6.22352e+09,ns,,,,,,2.90376,88628,7,103160,0.0104241,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/23/25",1,6.34355e+09,6.27447e+09,ns,,,,,,2.0649,88628,7,103160,0.0104241,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/23/26",1,7.20774e+09,6.80495e+09,ns,,,,,,2.07412,88628,7,103160,0.0104241,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/23/27",1,6.00102e+09,5.93415e+09,ns,,,,,,1.93584,88628,7,103160,0.0104241,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/23/28",1,5.99709e+09,5.9298e+09,ns,,,,,,1.65007,88628,7,103160,0.0104241,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/23/29",3,2.18138e+08,2.17718e+08,ns,,,,,,8.53614,88628,7,103160,0.0104241,1
"MyFixtureLearned/TestBloomFilterStringQuery/24/0",1,6.48721e+09,6.43464e+09,ns,,,,,,10.1309,88628,7,107136,0.00870345,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/24/1",1,5.96313e+09,5.90323e+09,ns,,,,,,9.70686,88628,7,107136,0.00870345,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/24/2",1,6.39853e+09,6.32908e+09,ns,,,,,,9.43953,88628,7,107136,0.00870345,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/24/3",1,5.80734e+09,5.77707e+09,ns,,,,,,8.97861,88628,7,107136,0.00870345,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/24/4",1,6.21799e+09,6.13944e+09,ns,,,,,,6.88606,88628,7,107136,0.00870345,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/24/5",1,6.19798e+09,6.15515e+09,ns,,,,,,8.1674,88628,7,107136,0.00870345,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/24/6",1,5.81175e+09,5.7855e+09,ns,,,,,,7.9646,88628,7,107136,0.00870345,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/24/7",1,5.91709e+09,5.88081e+09,ns,,,,,,7.52212,88628,7,107136,0.00870345,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/24/8",1,6.25016e+09,6.1974e+09,ns,,,,,,7.02434,88628,7,107136,0.00870345,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/24/9",1,6.17053e+09,6.13059e+09,ns,,,,,,6.51733,88628,7,107136,0.00870345,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/24/10",1,5.83402e+09,5.80276e+09,ns,,,,,,6.32375,88628,7,107136,0.00870345,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/24/11",1,6.12047e+09,6.08508e+09,ns,,,,,,4.7382,88628,7,107136,0.00870345,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/24/12",1,5.95099e+09,5.90047e+09,ns,,,,,,5.63237,88628,7,107136,0.00870345,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/24/13",1,5.79771e+09,5.76873e+09,ns,,,,,,5.09771,88628,7,107136,0.00870345,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/24/14",1,6.0576e+09,6.0195e+09,ns,,,,,,4.64602,88628,7,107136,0.00870345,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/24/15",1,6.25553e+09,6.21035e+09,ns,,,,,,4.71055,88628,7,107136,0.00870345,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/24/16",1,5.953e+09,5.91769e+09,ns,,,,,,4.23119,88628,7,107136,0.00870345,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/24/17",1,6.1665e+09,6.12365e+09,ns,,,,,,4.32338,88628,7,107136,0.00870345,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/24/18",1,6.12782e+09,6.08451e+09,ns,,,,,,3.66888,88628,7,107136,0.00870345,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/24/19",1,6.02515e+09,5.98484e+09,ns,,,,,,3.5306,88628,7,107136,0.00870345,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/24/20",1,6.05252e+09,6.01233e+09,ns,,,,,,3.54904,88628,7,107136,0.00870345,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/24/21",1,5.81788e+09,5.79217e+09,ns,,,,,,3.33702,88628,7,107136,0.00870345,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/24/22",1,5.98842e+09,5.94936e+09,ns,,,,,,3.13422,88628,7,107136,0.00870345,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/24/23",1,6.15033e+09,6.06458e+09,ns,,,,,,2.7194,88628,7,107136,0.00870345,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/24/24",1,6.25441e+09,6.17853e+09,ns,,,,,,2.86689,88628,7,107136,0.00870345,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/24/25",1,6.3411e+09,6.29166e+09,ns,,,,,,2.31379,88628,7,107136,0.00870345,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/24/26",1,6.00234e+09,5.96789e+09,ns,,,,,,1.85288,88628,7,107136,0.00870345,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/24/27",1,6.53297e+09,6.44295e+09,ns,,,,,,1.9174,88628,7,107136,0.00870345,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/24/28",1,5.99868e+09,5.94948e+09,ns,,,,,,1.69617,88628,7,107136,0.00870345,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/24/29",3,2.28733e+08,2.26803e+08,ns,,,,,,7.9646,88628,7,107136,0.00870345,1
"MyFixtureLearned/TestBloomFilterStringQuery/25/0",1,5.76781e+09,5.73941e+09,ns,,,,,,10.9237,88628,7,112112,0.00698276,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/25/1",1,6.05354e+09,5.99691e+09,ns,,,,,,10.0203,88628,7,112112,0.00698276,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/25/2",1,5.94891e+09,5.91036e+09,ns,,,,,,9.08001,88628,7,112112,0.00698276,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/25/3",1,5.82947e+09,5.79287e+09,ns,,,,,,9.0708,88628,7,112112,0.00698276,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/25/4",1,5.67839e+09,5.65579e+09,ns,,,,,,8.96018,88628,7,112112,0.00698276,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/25/5",1,6.06099e+09,6.01575e+09,ns,,,,,,7.60509,88628,7,112112,0.00698276,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/25/6",1,6.15816e+09,6.07992e+09,ns,,,,,,7.94617,88628,7,112112,0.00698276,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/25/7",1,5.77083e+09,5.74407e+09,ns,,,,,,6.17625,88628,7,112112,0.00698276,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/25/8",1,6.11459e+09,6.08223e+09,ns,,,,,,6.47124,88628,7,112112,0.00698276,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/25/9",1,6.23292e+09,6.19219e+09,ns,,,,,,6.74779,88628,7,112112,0.00698276,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/25/10",1,6.29665e+09,6.21379e+09,ns,,,,,,6.24078,88628,7,112112,0.00698276,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/25/11",1,6.38694e+09,6.33994e+09,ns,,,,,,6.15782,88628,7,112112,0.00698276,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/25/12",1,5.98321e+09,5.9544e+09,ns,,,,,,5.06084,88628,7,112112,0.00698276,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/25/13",1,6.12872e+09,6.08152e+09,ns,,,,,,5.38348,88628,7,112112,0.00698276,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/25/14",1,6.23117e+09,6.1878e+09,ns,,,,,,4.13901,88628,7,112112,0.00698276,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/25/15",1,6.41052e+09,6.3503e+09,ns,,,,,,4.52618,88628,7,112112,0.00698276,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/25/16",1,6.31886e+09,6.27547e+09,ns,,,,,,4.34181,88628,7,112112,0.00698276,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/25/17",1,6.36603e+09,6.31771e+09,ns,,,,,,3.35546,88628,7,112112,0.00698276,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/25/18",1,6.41218e+09,6.3336e+09,ns,,,,,,4.25885,88628,7,112112,0.00698276,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/25/19",1,6.03347e+09,6.00129e+09,ns,,,,,,3.68732,88628,7,112112,0.00698276,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/25/20",1,5.99138e+09,5.9509e+09,ns,,,,,,3.3278,88628,7,112112,0.00698276,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/25/21",1,6.26008e+09,6.22206e+09,ns,,,,,,3.44764,88628,7,112112,0.00698276,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/25/22",1,6.25475e+09,6.18008e+09,ns,,,,,,3.06969,88628,7,112112,0.00698276,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/25/23",1,6.31769e+09,6.28044e+09,ns,,,,,,2.88532,88628,7,112112,0.00698276,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/25/24",1,6.21148e+09,6.17765e+09,ns,,,,,,2.65487,88628,7,112112,0.00698276,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/25/25",1,5.94976e+09,5.92515e+09,ns,,,,,,2.24926,88628,7,112112,0.00698276,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/25/26",1,6.22257e+09,6.17572e+09,ns,,,,,,2.11099,88628,7,112112,0.00698276,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/25/27",1,6.32722e+09,6.19101e+09,ns,,,,,,1.90819,88628,7,112112,0.00698276,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/25/28",1,6.31072e+09,6.26698e+09,ns,,,,,,1.50258,88628,7,112112,0.00698276,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/25/29",3,2.27946e+08,2.27243e+08,ns,,,,,,6.63717,88628,7,112112,0.00698276,1
"MyFixtureLearned/TestBloomFilterStringQuery/26/0",1,6.18422e+09,6.11358e+09,ns,,,,,,9.85435,88628,8,118584,0.00526207,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/26/1",1,6.22922e+09,6.18114e+09,ns,,,,,,10.0756,88628,8,118584,0.00526207,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/26/2",1,6.41985e+09,6.31711e+09,ns,,,,,,7.89086,88628,8,118584,0.00526207,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/26/3",1,5.87444e+09,5.84107e+09,ns,,,,,,8.55457,88628,8,118584,0.00526207,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/26/4",1,6.21597e+09,6.17678e+09,ns,,,,,,8.73894,88628,8,118584,0.00526207,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/26/5",1,5.93139e+09,5.90138e+09,ns,,,,,,8.36099,88628,8,118584,0.00526207,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/26/6",1,6.23306e+09,6.19591e+09,ns,,,,,,8.00147,88628,8,118584,0.00526207,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/26/7",1,6.19562e+09,6.1575e+09,ns,,,,,,7.69727,88628,8,118584,0.00526207,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/26/8",1,6.13711e+09,6.08999e+09,ns,,,,,,7.36541,88628,8,118584,0.00526207,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/26/9",1,6.29741e+09,6.25494e+09,ns,,,,,,6.94137,88628,8,118584,0.00526207,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/26/10",1,6.43337e+09,6.38041e+09,ns,,,,,,6.48968,88628,8,118584,0.00526207,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/26/11",1,6.30815e+09,6.25846e+09,ns,,,,,,5.77065,88628,8,118584,0.00526207,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/26/12",1,6.1772e+09,6.14062e+09,ns,,,,,,5.71534,88628,8,118584,0.00526207,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/26/13",1,6.3853e+09,6.3322e+09,ns,,,,,,5.33739,88628,8,118584,0.00526207,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/26/14",1,5.90573e+09,5.87907e+09,ns,,,,,,4.941,88628,8,118584,0.00526207,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/26/15",1,5.85036e+09,5.82141e+09,ns,,,,,,4.64602,88628,8,118584,0.00526207,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/26/16",1,5.97844e+09,5.94105e+09,ns,,,,,,4.69211,88628,8,118584,0.00526207,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/26/17",1,5.79294e+09,5.75899e+09,ns,,,,,,4.27729,88628,8,118584,0.00526207,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/26/18",1,6.70686e+09,6.29192e+09,ns,,,,,,3.84403,88628,8,118584,0.00526207,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/26/19",1,6.33169e+09,6.29282e+09,ns,,,,,,3.46608,88628,8,118584,0.00526207,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/26/20",1,6.1792e+09,6.13799e+09,ns,,,,,,3.71497,88628,8,118584,0.00526207,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/26/21",1,6.11021e+09,6.07681e+09,ns,,,,,,3.41077,88628,8,118584,0.00526207,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/26/22",1,7.32329e+09,7.08844e+09,ns,,,,,,3.30937,88628,8,118584,0.00526207,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/26/23",1,6.15667e+09,6.10782e+09,ns,,,,,,2.97751,88628,8,118584,0.00526207,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/26/24",1,6.06315e+09,5.98659e+09,ns,,,,,,2.7194,88628,8,118584,0.00526207,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/26/25",1,5.89434e+09,5.86791e+09,ns,,,,,,2.34145,88628,8,118584,0.00526207,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/26/26",1,6.29726e+09,6.26029e+09,ns,,,,,,2.14786,88628,8,118584,0.00526207,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/26/27",1,6.48184e+09,6.432e+09,ns,,,,,,1.90819,88628,8,118584,0.00526207,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/26/28",1,6.5523e+09,6.47904e+09,ns,,,,,,1.52102,88628,8,118584,0.00526207,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/26/29",3,2.36772e+08,2.35681e+08,ns,,,,,,5.70612,88628,8,118584,0.00526207,1
"MyFixtureLearned/TestBloomFilterStringQuery/27/0",1,6.56076e+09,6.51699e+09,ns,,,,,,9.78982,88628,8,127432,0.00354138,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/27/1",1,6.54762e+09,6.50278e+09,ns,,,,,,9.55937,88628,8,127432,0.00354138,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/27/2",1,6.77423e+09,6.72515e+09,ns,,,,,,8.93252,88628,8,127432,0.00354138,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/27/3",1,6.62977e+09,6.59552e+09,ns,,,,,,8.50848,88628,8,127432,0.00354138,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/27/4",1,6.57395e+09,6.51893e+09,ns,,,,,,8.1674,88628,8,127432,0.00354138,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/27/5",1,6.6159e+09,6.57435e+09,ns,,,,,,7.75258,88628,8,127432,0.00354138,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/27/6",1,6.62086e+09,6.57823e+09,ns,,,,,,7.28245,88628,8,127432,0.00354138,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/27/7",1,6.59274e+09,6.54015e+09,ns,,,,,,7.2087,88628,8,127432,0.00354138,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/27/8",1,6.9599e+09,6.89945e+09,ns,,,,,,6.88606,88628,8,127432,0.00354138,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/27/9",1,6.54092e+09,6.48724e+09,ns,,,,,,6.77544,88628,8,127432,0.00354138,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/27/10",1,6.50586e+09,6.4193e+09,ns,,,,,,6.13938,88628,8,127432,0.00354138,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/27/11",1,6.9051e+09,6.83903e+09,ns,,,,,,5.55863,88628,8,127432,0.00354138,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/27/12",1,6.75678e+09,6.70787e+09,ns,,,,,,5.62316,88628,8,127432,0.00354138,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/27/13",1,6.62808e+09,6.55861e+09,ns,,,,,,5.27286,88628,8,127432,0.00354138,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/27/14",1,6.45598e+09,6.41067e+09,ns,,,,,,4.87647,88628,8,127432,0.00354138,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/27/15",1,6.50571e+09,6.44268e+09,ns,,,,,,4.86726,88628,8,127432,0.00354138,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/27/16",1,6.52037e+09,6.47474e+09,ns,,,,,,4.36947,88628,8,127432,0.00354138,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/27/17",1,6.44949e+09,6.40721e+09,ns,,,,,,4.29572,88628,8,127432,0.00354138,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/27/18",1,6.53154e+09,6.48255e+09,ns,,,,,,4.04683,88628,8,127432,0.00354138,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/27/19",1,6.47892e+09,6.42292e+09,ns,,,,,,3.90855,88628,8,127432,0.00354138,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/27/20",1,6.43464e+09,6.39852e+09,ns,,,,,,3.5306,88628,8,127432,0.00354138,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/27/21",1,6.44737e+09,6.39756e+09,ns,,,,,,3.38311,88628,8,127432,0.00354138,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/27/22",1,6.4634e+09,6.41676e+09,ns,,,,,,3.09735,88628,8,127432,0.00354138,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/27/23",1,6.39433e+09,6.35578e+09,ns,,,,,,2.94985,88628,8,127432,0.00354138,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/27/24",1,6.4602e+09,6.41125e+09,ns,,,,,,2.62721,88628,8,127432,0.00354138,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/27/25",1,6.47627e+09,6.39841e+09,ns,,,,,,2.30457,88628,8,127432,0.00354138,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/27/26",1,6.42362e+09,6.38328e+09,ns,,,,,,2.05568,88628,8,127432,0.00354138,0.9
"MyFixtureLearned/TestBloomFilterStringQuery/27/27",1,7.06261e+09,6.78811e+09,ns,,,,,,1.94506,88628,8,127432,0.00354138,0.925
"MyFixtureLearned/TestBloomFilterStringQuery/27/28",1,6.50658e+09,6.46153e+09,ns,,,,,,1.70538,88628,8,127432,0.00354138,0.95
"MyFixtureLearned/TestBloomFilterStringQuery/27/29",3,2.42659e+08,2.41369e+08,ns,,,,,,4.23119,88628,8,127432,0.00354138,1
"MyFixtureLearned/TestBloomFilterStringQuery/28/0",1,6.51642e+09,6.47455e+09,ns,,,,,,8.20428,88628,9,142448,0.00182069,0.25
"MyFixtureLearned/TestBloomFilterStringQuery/28/1",1,6.78778e+09,6.73052e+09,ns,,,,,,10.2231,88628,9,142448,0.00182069,0.275
"MyFixtureLearned/TestBloomFilterStringQuery/28/2",1,6.89786e+09,6.80057e+09,ns,,,,,,8.78503,88628,9,142448,0.00182069,0.3
"MyFixtureLearned/TestBloomFilterStringQuery/28/3",1,6.56962e+09,6.52077e+09,ns,,,,,,8.60988,88628,9,142448,0.00182069,0.325
"MyFixtureLearned/TestBloomFilterStringQuery/28/4",1,6.65508e+09,6.6012e+09,ns,,,,,,8.01991,88628,9,142448,0.00182069,0.35
"MyFixtureLearned/TestBloomFilterStringQuery/28/5",1,6.63448e+09,6.58902e+09,ns,,,,,,8.05678,88628,9,142448,0.00182069,0.375
"MyFixtureLearned/TestBloomFilterStringQuery/28/6",1,6.56012e+09,6.51028e+09,ns,,,,,,7.09808,88628,9,142448,0.00182069,0.4
"MyFixtureLearned/TestBloomFilterStringQuery/28/7",1,6.70206e+09,6.60078e+09,ns,,,,,,7.15339,88628,9,142448,0.00182069,0.425
"MyFixtureLearned/TestBloomFilterStringQuery/28/8",1,6.64295e+09,6.58719e+09,ns,,,,,,7.08886,88628,9,142448,0.00182069,0.45
"MyFixtureLearned/TestBloomFilterStringQuery/28/9",1,6.64095e+09,6.59003e+09,ns,,,,,,6.36062,88628,9,142448,0.00182069,0.475
"MyFixtureLearned/TestBloomFilterStringQuery/28/10",1,6.60959e+09,6.56483e+09,ns,,,,,,6.16704,88628,9,142448,0.00182069,0.5
"MyFixtureLearned/TestBloomFilterStringQuery/28/11",1,6.6822e+09,6.62372e+09,ns,,,,,,5.65081,88628,9,142448,0.00182069,0.525
"MyFixtureLearned/TestBloomFilterStringQuery/28/12",1,6.59174e+09,6.53141e+09,ns,,,,,,5.55863,88628,9,142448,0.00182069,0.55
"MyFixtureLearned/TestBloomFilterStringQuery/28/13",1,6.5213e+09,6.48069e+09,ns,,,,,,5.30973,88628,9,142448,0.00182069,0.575
"MyFixtureLearned/TestBloomFilterStringQuery/28/14",1,6.60609e+09,6.5619e+09,ns,,,,,,4.8396,88628,9,142448,0.00182069,0.6
"MyFixtureLearned/TestBloomFilterStringQuery/28/15",1,6.65764e+09,6.60137e+09,ns,,,,,,4.84882,88628,9,142448,0.00182069,0.625
"MyFixtureLearned/TestBloomFilterStringQuery/28/16",1,6.62788e+09,6.58525e+09,ns,,,,,,4.39712,88628,9,142448,0.00182069,0.65
"MyFixtureLearned/TestBloomFilterStringQuery/28/17",1,6.59097e+09,6.52921e+09,ns,,,,,,4.51696,88628,9,142448,0.00182069,0.675
"MyFixtureLearned/TestBloomFilterStringQuery/28/18",1,6.57969e+09,6.52385e+09,ns,,,,,,3.95465,88628,9,142448,0.00182069,0.7
"MyFixtureLearned/TestBloomFilterStringQuery/28/19",1,6.4204e+09,6.37802e+09,ns,,,,,,3.72419,88628,9,142448,0.00182069,0.725
"MyFixtureLearned/TestBloomFilterStringQuery/28/20",1,6.81284e+09,6.75194e+09,ns,,,,,,3.18953,88628,9,142448,0.00182069,0.75
"MyFixtureLearned/TestBloomFilterStringQuery/28/21",1,6.37195e+09,6.32428e+09,ns,,,,,,3.47529,88628,9,142448,0.00182069,0.775
"MyFixtureLearned/TestBloomFilterStringQuery/28/22",1,6.43178e+09,6.34807e+09,ns,,,,,,3.23562,88628,9,142448,0.00182069,0.8
"MyFixtureLearned/TestBloomFilterStringQuery/28/23",1,6.39318e+09,6.33896e+09,ns,,,,,,2.94985,88628,9,142448,0.00182069,0.825
"MyFixtureLearned/TestBloomFilterStringQuery/28/24",1,6.49377e+09,6.44987e+09,ns,,,,,,2.75627,88628,9,142448,0.00182069,0.85
"MyFixtureLearned/TestBloomFilterStringQuery/28/25",1,6.41872e+09,6.36737e+09,ns,,,,,,2.12942,88628,9,142448,0.00182069,0.875
"MyFixtureLearned/TestBloomFilterStringQuery/28/26",1,6.47309e+09,6.39476e+09,ns,,,,,,2.1663,88628,9,142448,0.00182069,0.9
